,verbatimScientificName,verbatimTraitName,verbatimTraitValue,verbatimTraitValueSD,verbatimTraitValueCV,verbatimTraitValueType,verbatimTraitMethod,verbatimTraitUnit,verbatimN1,verbatimN1Unit,verbatimN2,verbatimN2Unit,Area,ShortReference,FullReference,AdditionalInfo1,AdditionalInfo2,AdditionalInfo3
164,Plecotus_auritus,ThirdMainHibernationRoost,human-made_roost,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Experts,Experts,NA,NA,
165,Plecotus_kolombatovici,ThirdMainHibernationRoost,rock_crevices,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Experts,Experts,NA,NA,
166,Plecotus_sardus,ThirdMainHibernationRoost,human-made_roost,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Experts,Experts,NA,NA,
167,Plecotus_teneriffae,ThirdMainHibernationRoost,thermally_unstable_underground_roosts,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Experts,Experts,NA,NA,
168,Tadarida_teniotis,ThirdMainHibernationRoost,human-made_roost,NA,NA,NA,NA,NA,NA,NA,NA,NA,full_range,Experts,Experts,NA,NA,
169,Barbastella_barbastellus,OvergroundRoostDependence-Castle,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania, Armenia, Austria, Azerbaijan, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czech Republic, Denmark, Estonia, Finland, France, Georgia, Germany, Hungary, Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, FYR Macedonia, Montenegro, Serbia, the Netherlands, Norway, Poland, Portugal, Romania, Russian Federation, Serbia, Slovakia, Slovenia, Sweden, Switzerland, Ukraine and the United Kingdom.",Marnell & Presetnik (2010),"Marnell, F. & P. Presetnik (2010): Protection of overground roosts for bats (particularly roosts in buildings of cultural heritage importance). EUROBATS Publication Series No. 4 (English version). UNEP / EUROBATS Secretariat, Bonn, Germany, 57 pp.",NA,NA,
170,Eptesicus_bottae,OvergroundRoostDependence-Castle,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania, Armenia, Austria, Azerbaijan, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czech Republic, Denmark, Estonia, Finland, France, Georgia, Germany, Hungary, Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, FYR Macedonia, Montenegro, Serbia, the Netherlands, Norway, Poland, Portugal, Romania, Russian Federation, Serbia, Slovakia, Slovenia, Sweden, Switzerland, Ukraine and the United Kingdom.",Marnell & Presetnik (2010),"Marnell, F. & P. Presetnik (2010): Protection of overground roosts for bats (particularly roosts in buildings of cultural heritage importance). EUROBATS Publication Series No. 4 (English version). UNEP / EUROBATS Secretariat, Bonn, Germany, 57 pp.",NA,NA,
171,Eptesicus_bottae,OvergroundRoostDependence-Church,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania, Armenia, Austria, Azerbaijan, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czech Republic, Denmark, Estonia, Finland, France, Georgia, Germany, Hungary, Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, FYR Macedonia, Montenegro, Serbia, the Netherlands, Norway, Poland, Portugal, Romania, Russian Federation, Serbia, Slovakia, Slovenia, Sweden, Switzerland, Ukraine and the United Kingdom.",Marnell & Presetnik (2010),"Marnell, F. & P. Presetnik (2010): Protection of overground roosts for bats (particularly roosts in buildings of cultural heritage importance). EUROBATS Publication Series No. 4 (English version). UNEP / EUROBATS Secretariat, Bonn, Germany, 57 pp.",NA,NA,
172,Eptesicus_bottae,OvergroundRoostDependence-House,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania, Armenia, Austria, Azerbaijan, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czech Republic, Denmark, Estonia, Finland, France, Georgia, Germany, Hungary, Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, FYR Macedonia, Montenegro, Serbia, the Netherlands, Norway, Poland, Portugal, Romania, Russian Federation, Serbia, Slovakia, Slovenia, Sweden, Switzerland, Ukraine and the United Kingdom.",Marnell & Presetnik (2010),"Marnell, F. & P. Presetnik (2010): Protection of overground roosts for bats (particularly roosts in buildings of cultural heritage importance). EUROBATS Publication Series No. 4 (English version). UNEP / EUROBATS Secretariat, Bonn, Germany, 57 pp.",NA,NA,
173,Eptesicus_bottae,OvergroundRoostDependence-Barn,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania, Armenia, Austria, Azerbaijan, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czech Republic, Denmark, Estonia, Finland, France, Georgia, Germany, Hungary, Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, FYR Macedonia, Montenegro, Serbia, the Netherlands, Norway, Poland, Portugal, Romania, Russian Federation, Serbia, Slovakia, Slovenia, Sweden, Switzerland, Ukraine and the United Kingdom.",Marnell & Presetnik (2010),"Marnell, F. & P. Presetnik (2010): Protection of overground roosts for bats (particularly roosts in buildings of cultural heritage importance). EUROBATS Publication Series No. 4 (English version). UNEP / EUROBATS Secretariat, Bonn, Germany, 57 pp.",NA,NA,
174,Eptesicus_bottae,OvergroundRoostDependence-Bridge,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania, Armenia, Austria, Azerbaijan, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czech Republic, Denmark, Estonia, Finland, France, Georgia, Germany, Hungary, Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, FYR Macedonia, Montenegro, Serbia, the Netherlands, Norway, Poland, Portugal, Romania, Russian Federation, Serbia, Slovakia, Slovenia, Sweden, Switzerland, Ukraine and the United Kingdom.",Marnell & Presetnik (2010),"Marnell, F. & P. Presetnik (2010): Protection of overground roosts for bats (particularly roosts in buildings of cultural heritage importance). EUROBATS Publication Series No. 4 (English version). UNEP / EUROBATS Secretariat, Bonn, Germany, 57 pp.",NA,NA,
175,Eptesicus_bottae,OvergroundRoostDependence-Tree,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania, Armenia, Austria, Azerbaijan, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czech Republic, Denmark, Estonia, Finland, France, Georgia, Germany, Hungary, Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, FYR Macedonia, Montenegro, Serbia, the Netherlands, Norway, Poland, Portugal, Romania, Russian Federation, Serbia, Slovakia, Slovenia, Sweden, Switzerland, Ukraine and the United Kingdom.",Marnell & Presetnik (2010),"Marnell, F. & P. Presetnik (2010): Protection of overground roosts for bats (particularly roosts in buildings of cultural heritage importance). EUROBATS Publication Series No. 4 (English version). UNEP / EUROBATS Secretariat, Bonn, Germany, 57 pp.",NA,NA,
176,Rousettus_aegyptiacus,OvergroundRoostDependence-Castle,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania, Armenia, Austria, Azerbaijan, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czech Republic, Denmark, Estonia, Finland, France, Georgia, Germany, Hungary, Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, FYR Macedonia, Montenegro, Serbia, the Netherlands, Norway, Poland, Portugal, Romania, Russian Federation, Serbia, Slovakia, Slovenia, Sweden, Switzerland, Ukraine and the United Kingdom.",Marnell & Presetnik (2010),"Marnell, F. & P. Presetnik (2010): Protection of overground roosts for bats (particularly roosts in buildings of cultural heritage importance). EUROBATS Publication Series No. 4 (English version). UNEP / EUROBATS Secretariat, Bonn, Germany, 57 pp.",NA,NA,
177,Rousettus_aegyptiacus,OvergroundRoostDependence-Church,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania, Armenia, Austria, Azerbaijan, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czech Republic, Denmark, Estonia, Finland, France, Georgia, Germany, Hungary, Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, FYR Macedonia, Montenegro, Serbia, the Netherlands, Norway, Poland, Portugal, Romania, Russian Federation, Serbia, Slovakia, Slovenia, Sweden, Switzerland, Ukraine and the United Kingdom.",Marnell & Presetnik (2010),"Marnell, F. & P. Presetnik (2010): Protection of overground roosts for bats (particularly roosts in buildings of cultural heritage importance). EUROBATS Publication Series No. 4 (English version). UNEP / EUROBATS Secretariat, Bonn, Germany, 57 pp.",NA,NA,
178,Rousettus_aegyptiacus,OvergroundRoostDependence-House,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania, Armenia, Austria, Azerbaijan, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czech Republic, Denmark, Estonia, Finland, France, Georgia, Germany, Hungary, Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, FYR Macedonia, Montenegro, Serbia, the Netherlands, Norway, Poland, Portugal, Romania, Russian Federation, Serbia, Slovakia, Slovenia, Sweden, Switzerland, Ukraine and the United Kingdom.",Marnell & Presetnik (2010),"Marnell, F. & P. Presetnik (2010): Protection of overground roosts for bats (particularly roosts in buildings of cultural heritage importance). EUROBATS Publication Series No. 4 (English version). UNEP / EUROBATS Secretariat, Bonn, Germany, 57 pp.",NA,NA,
179,Rousettus_aegyptiacus,OvergroundRoostDependence-Barn,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania, Armenia, Austria, Azerbaijan, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czech Republic, Denmark, Estonia, Finland, France, Georgia, Germany, Hungary, Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, FYR Macedonia, Montenegro, Serbia, the Netherlands, Norway, Poland, Portugal, Romania, Russian Federation, Serbia, Slovakia, Slovenia, Sweden, Switzerland, Ukraine and the United Kingdom.",Marnell & Presetnik (2010),"Marnell, F. & P. Presetnik (2010): Protection of overground roosts for bats (particularly roosts in buildings of cultural heritage importance). EUROBATS Publication Series No. 4 (English version). UNEP / EUROBATS Secretariat, Bonn, Germany, 57 pp.",NA,NA,
180,Rousettus_aegyptiacus,OvergroundRoostDependence-Bridge,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania, Armenia, Austria, Azerbaijan, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czech Republic, Denmark, Estonia, Finland, France, Georgia, Germany, Hungary, Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, FYR Macedonia, Montenegro, Serbia, the Netherlands, Norway, Poland, Portugal, Romania, Russian Federation, Serbia, Slovakia, Slovenia, Sweden, Switzerland, Ukraine and the United Kingdom.",Marnell & Presetnik (2010),"Marnell, F. & P. Presetnik (2010): Protection of overground roosts for bats (particularly roosts in buildings of cultural heritage importance). EUROBATS Publication Series No. 4 (English version). UNEP / EUROBATS Secretariat, Bonn, Germany, 57 pp.",NA,NA,
181,Rousettus_aegyptiacus,OvergroundRoostDependence-Tree,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania, Armenia, Austria, Azerbaijan, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czech Republic, Denmark, Estonia, Finland, France, Georgia, Germany, Hungary, Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, FYR Macedonia, Montenegro, Serbia, the Netherlands, Norway, Poland, Portugal, Romania, Russian Federation, Serbia, Slovakia, Slovenia, Sweden, Switzerland, Ukraine and the United Kingdom.",Marnell & Presetnik (2010),"Marnell, F. & P. Presetnik (2010): Protection of overground roosts for bats (particularly roosts in buildings of cultural heritage importance). EUROBATS Publication Series No. 4 (English version). UNEP / EUROBATS Secretariat, Bonn, Germany, 57 pp.",NA,NA,
182,Eptesicus_nilssonii,OvergroundRoostDependence-Castle,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania, Armenia, Austria, Azerbaijan, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czech Republic, Denmark, Estonia, Finland, France, Georgia, Germany, Hungary, Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, FYR Macedonia, Montenegro, Serbia, the Netherlands, Norway, Poland, Portugal, Romania, Russian Federation, Serbia, Slovakia, Slovenia, Sweden, Switzerland, Ukraine and the United Kingdom.",Marnell & Presetnik (2010),"Marnell, F. & P. Presetnik (2010): Protection of overground roosts for bats (particularly roosts in buildings of cultural heritage importance). EUROBATS Publication Series No. 4 (English version). UNEP / EUROBATS Secretariat, Bonn, Germany, 57 pp.",NA,NA,
183,Eptesicus_serotinus,OvergroundRoostDependence-Castle,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania, Armenia, Austria, Azerbaijan, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czech Republic, Denmark, Estonia, Finland, France, Georgia, Germany, Hungary, Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, FYR Macedonia, Montenegro, Serbia, the Netherlands, Norway, Poland, Portugal, Romania, Russian Federation, Serbia, Slovakia, Slovenia, Sweden, Switzerland, Ukraine and the United Kingdom.",Marnell & Presetnik (2010),"Marnell, F. & P. Presetnik (2010): Protection of overground roosts for bats (particularly roosts in buildings of cultural heritage importance). EUROBATS Publication Series No. 4 (English version). UNEP / EUROBATS Secretariat, Bonn, Germany, 57 pp.",NA,NA,
184,Hypsugo_savii,OvergroundRoostDependence-Castle,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania, Armenia, Austria, Azerbaijan, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czech Republic, Denmark, Estonia, Finland, France, Georgia, Germany, Hungary, Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, FYR Macedonia, Montenegro, Serbia, the Netherlands, Norway, Poland, Portugal, Romania, Russian Federation, Serbia, Slovakia, Slovenia, Sweden, Switzerland, Ukraine and the United Kingdom.",Marnell & Presetnik (2010),"Marnell, F. & P. Presetnik (2010): Protection of overground roosts for bats (particularly roosts in buildings of cultural heritage importance). EUROBATS Publication Series No. 4 (English version). UNEP / EUROBATS Secretariat, Bonn, Germany, 57 pp.",NA,NA,
185,Miniopterus_schreibersii,OvergroundRoostDependence-Castle,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania, Armenia, Austria, Azerbaijan, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czech Republic, Denmark, Estonia, Finland, France, Georgia, Germany, Hungary, Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, FYR Macedonia, Montenegro, Serbia, the Netherlands, Norway, Poland, Portugal, Romania, Russian Federation, Serbia, Slovakia, Slovenia, Sweden, Switzerland, Ukraine and the United Kingdom.",Marnell & Presetnik (2010),"Marnell, F. & P. Presetnik (2010): Protection of overground roosts for bats (particularly roosts in buildings of cultural heritage importance). EUROBATS Publication Series No. 4 (English version). UNEP / EUROBATS Secretariat, Bonn, Germany, 57 pp.",NA,NA,
186,Myotis_alcathoe,OvergroundRoostDependence-Castle,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania, Armenia, Austria, Azerbaijan, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czech Republic, Denmark, Estonia, Finland, France, Georgia, Germany, Hungary, Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, FYR Macedonia, Montenegro, Serbia, the Netherlands, Norway, Poland, Portugal, Romania, Russian Federation, Serbia, Slovakia, Slovenia, Sweden, Switzerland, Ukraine and the United Kingdom.",Marnell & Presetnik (2010),"Marnell, F. & P. Presetnik (2010): Protection of overground roosts for bats (particularly roosts in buildings of cultural heritage importance). EUROBATS Publication Series No. 4 (English version). UNEP / EUROBATS Secretariat, Bonn, Germany, 57 pp.",NA,NA,
187,Myotis_bechsteinii,OvergroundRoostDependence-Castle,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania, Armenia, Austria, Azerbaijan, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czech Republic, Denmark, Estonia, Finland, France, Georgia, Germany, Hungary, Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, FYR Macedonia, Montenegro, Serbia, the Netherlands, Norway, Poland, Portugal, Romania, Russian Federation, Serbia, Slovakia, Slovenia, Sweden, Switzerland, Ukraine and the United Kingdom.",Marnell & Presetnik (2010),"Marnell, F. & P. Presetnik (2010): Protection of overground roosts for bats (particularly roosts in buildings of cultural heritage importance). EUROBATS Publication Series No. 4 (English version). UNEP / EUROBATS Secretariat, Bonn, Germany, 57 pp.",NA,NA,
188,Myotis_blythii,OvergroundRoostDependence-Castle,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania, Armenia, Austria, Azerbaijan, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czech Republic, Denmark, Estonia, Finland, France, Georgia, Germany, Hungary, Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, FYR Macedonia, Montenegro, Serbia, the Netherlands, Norway, Poland, Portugal, Romania, Russian Federation, Serbia, Slovakia, Slovenia, Sweden, Switzerland, Ukraine and the United Kingdom.",Marnell & Presetnik (2010),"Marnell, F. & P. Presetnik (2010): Protection of overground roosts for bats (particularly roosts in buildings of cultural heritage importance). EUROBATS Publication Series No. 4 (English version). UNEP / EUROBATS Secretariat, Bonn, Germany, 57 pp.",NA,NA,
189,Myotis_brandtii,OvergroundRoostDependence-Castle,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania, Armenia, Austria, Azerbaijan, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czech Republic, Denmark, Estonia, Finland, France, Georgia, Germany, Hungary, Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, FYR Macedonia, Montenegro, Serbia, the Netherlands, Norway, Poland, Portugal, Romania, Russian Federation, Serbia, Slovakia, Slovenia, Sweden, Switzerland, Ukraine and the United Kingdom.",Marnell & Presetnik (2010),"Marnell, F. & P. Presetnik (2010): Protection of overground roosts for bats (particularly roosts in buildings of cultural heritage importance). EUROBATS Publication Series No. 4 (English version). UNEP / EUROBATS Secretariat, Bonn, Germany, 57 pp.",NA,NA,
190,Myotis_capaccinii,OvergroundRoostDependence-Castle,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania, Armenia, Austria, Azerbaijan, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czech Republic, Denmark, Estonia, Finland, France, Georgia, Germany, Hungary, Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, FYR Macedonia, Montenegro, Serbia, the Netherlands, Norway, Poland, Portugal, Romania, Russian Federation, Serbia, Slovakia, Slovenia, Sweden, Switzerland, Ukraine and the United Kingdom.",Marnell & Presetnik (2010),"Marnell, F. & P. Presetnik (2010): Protection of overground roosts for bats (particularly roosts in buildings of cultural heritage importance). EUROBATS Publication Series No. 4 (English version). UNEP / EUROBATS Secretariat, Bonn, Germany, 57 pp.",NA,NA,
191,Myotis_dasycneme,OvergroundRoostDependence-Castle,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania, Armenia, Austria, Azerbaijan, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czech Republic, Denmark, Estonia, Finland, France, Georgia, Germany, Hungary, Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, FYR Macedonia, Montenegro, Serbia, the Netherlands, Norway, Poland, Portugal, Romania, Russian Federation, Serbia, Slovakia, Slovenia, Sweden, Switzerland, Ukraine and the United Kingdom.",Marnell & Presetnik (2010),"Marnell, F. & P. Presetnik (2010): Protection of overground roosts for bats (particularly roosts in buildings of cultural heritage importance). EUROBATS Publication Series No. 4 (English version). UNEP / EUROBATS Secretariat, Bonn, Germany, 57 pp.",NA,NA,
192,Myotis_daubentonii,OvergroundRoostDependence-Castle,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania, Armenia, Austria, Azerbaijan, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czech Republic, Denmark, Estonia, Finland, France, Georgia, Germany, Hungary, Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, FYR Macedonia, Montenegro, Serbia, the Netherlands, Norway, Poland, Portugal, Romania, Russian Federation, Serbia, Slovakia, Slovenia, Sweden, Switzerland, Ukraine and the United Kingdom.",Marnell & Presetnik (2010),"Marnell, F. & P. Presetnik (2010): Protection of overground roosts for bats (particularly roosts in buildings of cultural heritage importance). EUROBATS Publication Series No. 4 (English version). UNEP / EUROBATS Secretariat, Bonn, Germany, 57 pp.",NA,NA,
193,Myotis_emarginatus,OvergroundRoostDependence-Castle,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania, Armenia, Austria, Azerbaijan, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czech Republic, Denmark, Estonia, Finland, France, Georgia, Germany, Hungary, Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, FYR Macedonia, Montenegro, Serbia, the Netherlands, Norway, Poland, Portugal, Romania, Russian Federation, Serbia, Slovakia, Slovenia, Sweden, Switzerland, Ukraine and the United Kingdom.",Marnell & Presetnik (2010),"Marnell, F. & P. Presetnik (2010): Protection of overground roosts for bats (particularly roosts in buildings of cultural heritage importance). EUROBATS Publication Series No. 4 (English version). UNEP / EUROBATS Secretariat, Bonn, Germany, 57 pp.",NA,NA,
194,Myotis_myotis,OvergroundRoostDependence-Castle,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania, Armenia, Austria, Azerbaijan, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czech Republic, Denmark, Estonia, Finland, France, Georgia, Germany, Hungary, Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, FYR Macedonia, Montenegro, Serbia, the Netherlands, Norway, Poland, Portugal, Romania, Russian Federation, Serbia, Slovakia, Slovenia, Sweden, Switzerland, Ukraine and the United Kingdom.",Marnell & Presetnik (2010),"Marnell, F. & P. Presetnik (2010): Protection of overground roosts for bats (particularly roosts in buildings of cultural heritage importance). EUROBATS Publication Series No. 4 (English version). UNEP / EUROBATS Secretariat, Bonn, Germany, 57 pp.",NA,NA,
195,Myotis_mystacinus,OvergroundRoostDependence-Castle,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania, Armenia, Austria, Azerbaijan, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czech Republic, Denmark, Estonia, Finland, France, Georgia, Germany, Hungary, Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, FYR Macedonia, Montenegro, Serbia, the Netherlands, Norway, Poland, Portugal, Romania, Russian Federation, Serbia, Slovakia, Slovenia, Sweden, Switzerland, Ukraine and the United Kingdom.",Marnell & Presetnik (2010),"Marnell, F. & P. Presetnik (2010): Protection of overground roosts for bats (particularly roosts in buildings of cultural heritage importance). EUROBATS Publication Series No. 4 (English version). UNEP / EUROBATS Secretariat, Bonn, Germany, 57 pp.",NA,NA,
196,Myotis_nattereri,OvergroundRoostDependence-Castle,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania, Armenia, Austria, Azerbaijan, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czech Republic, Denmark, Estonia, Finland, France, Georgia, Germany, Hungary, Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, FYR Macedonia, Montenegro, Serbia, the Netherlands, Norway, Poland, Portugal, Romania, Russian Federation, Serbia, Slovakia, Slovenia, Sweden, Switzerland, Ukraine and the United Kingdom.",Marnell & Presetnik (2010),"Marnell, F. & P. Presetnik (2010): Protection of overground roosts for bats (particularly roosts in buildings of cultural heritage importance). EUROBATS Publication Series No. 4 (English version). UNEP / EUROBATS Secretariat, Bonn, Germany, 57 pp.",NA,NA,
197,Myotis_punicus,OvergroundRoostDependence-Castle,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania, Armenia, Austria, Azerbaijan, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czech Republic, Denmark, Estonia, Finland, France, Georgia, Germany, Hungary, Ireland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, FYR Macedonia, Montenegro, Serbia, the Netherlands, Norway, Poland, Portugal, Romania, Russian Federation, Serbia, Slovakia, Slovenia, Sweden, Switzerland, Ukraine and the United Kingdom.",Marnell & Presetnik (2010),"Marnell, F. & P. Presetnik (2010): Protection of overground roosts for bats (particularly roosts in buildings of cultural heritage importance). EUROBATS Publication Series No. 4 (English version). UNEP / EUROBATS Secretariat, Bonn, Germany, 57 pp.",NA,NA,
